flight_connection_id,ops_fid1,flight_id1,flight_id2,f1_sch_arr,f2_sch_dep,pax_sch_layover,conn1_num_passengers,conn1_min_mct,conn1_dest_cd,conn1_min_mct_sec,conn1_orig_cd,ops_fid2
1217SNA2025-12-04_UA_1378,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,1378DEN2025-12-04,1764869400,1764873000,3600,6,0,EGE,0,DEN,
1217SNA2025-12-04_UA_703,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,703DEN2025-12-04,1764869400,1764873900,4500,1,0,BIL,0,DEN,
1217SNA2025-12-04_KG_3583,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,3583DEN2025-12-04,1764869400,1764877200,7800,1,40,ALS,2400,DEN,
1217SNA2025-12-04_UA_1233,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,1233DEN2025-12-04,1764869400,1764873900,4500,6,0,EWR,0,DEN,
1217SNA2025-12-04_UA_5641,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,5641DEN2025-12-04,1764869400,1764879900,10500,1,0,XNA,0,DEN,
1217SNA2025-12-04_UA_1547,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,1547DEN2025-12-04,1764869400,1764872100,2700,3,0,FCA,0,DEN,
1217SNA2025-12-04_UA_2193,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,2193DEN2025-12-04,1764869400,1764874200,4800,1,0,JAC,0,DEN,
1217SNA2025-12-04_UA_1714,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,1714DEN2025-12-04,1764869400,1764873300,3900,1,0,GJT,0,DEN,
1217SNA2025-12-04_UA_2459,UA_1217_2025-12-04_SNA_DEN_0_0,1217SNA2025-12-04,2459DEN2025-12-04,1764869400,1764873840,4440,1,0,YYC,0,DEN,
2249ATL2025-12-02_UA_2633,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,2633DEN2025-12-02,1764709920,1764716340,6420,4,0,SFO,0,DEN,
2249ATL2025-12-02_UA_5265,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5265DEN2025-12-02,1764709920,1764715800,5880,3,0,RAP,0,DEN,
2249ATL2025-12-02_UA_1604,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,1604DEN2025-12-02,1764709920,1764717000,7080,1,0,RNO,0,DEN,
2249ATL2025-12-02_UA_2240,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,2240DEN2025-12-03,1764709920,1764722400,12480,6,0,LAX,0,DEN,
2249ATL2025-12-02_UA_5978,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5978DEN2025-12-02,1764709920,1764715200,5280,1,0,FAT,0,DEN,
2249ATL2025-12-02_UA_5750,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5750DEN2025-12-03,1764709920,1764721500,11580,1,0,HOB,0,DEN,
2249ATL2025-12-02_UA_5773,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5773DEN2025-12-02,1764709920,1764714900,4980,2,0,ASE,0,DEN,
2249ATL2025-12-02_UA_5294,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5294DEN2025-12-02,1764709920,1764715200,5280,1,0,CPR,0,DEN,
2249ATL2025-12-02_UA_5527,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5527DEN2025-12-03,1764709920,1764721680,11760,1,0,YWG,0,DEN,
2249ATL2025-12-02_UA_453,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,453DEN2025-12-02,1764709920,1764714900,4980,2,0,SLC,0,DEN,
2249ATL2025-12-02_UA_5817,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5817DEN2025-12-02,1764709920,1764715320,5400,3,0,DRO,0,DEN,
2249ATL2025-12-02_UA_5034,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5034DEN2025-12-02,1764709920,1764716400,6480,2,0,DDC,0,DEN,
2249ATL2025-12-02_UA_5061,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5061DEN2025-12-02,1764709920,1764717600,7680,4,0,LAR,0,DEN,
2249ATL2025-12-02_UA_5114,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,5114DEN2025-12-02,1764709920,1764717600,7680,1,0,LBL,0,DEN,
2249ATL2025-12-02_UA_203,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,203DEN2025-12-02,1764709920,1764716700,6780,2,0,SNA,0,DEN,UA_203_2025-12-02_DEN_SNA_0_0
2249ATL2025-12-02_UA_350,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,350DEN2025-12-02,1764709920,1764715800,5880,1,0,PHX,0,DEN,
2249ATL2025-12-02_UA_1195,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,1195DEN2025-12-02,1764709920,1764715800,5880,5,0,LAX,0,DEN,
2249ATL2025-12-02_UA_1281,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,1281DEN2025-12-02,1764709920,1764716700,6780,2,0,SAN,0,DEN,
2249ATL2025-12-02_UA_1208,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,1208DEN2025-12-02,1764709920,1764716700,6780,1,0,SMF,0,DEN,
2249ATL2025-12-02_UA_1086,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,1086DEN2025-12-02,1764709920,1764715980,6060,12,0,YVR,0,DEN,
2249ATL2025-12-02_UA_348,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,348DEN2025-12-03,1764709920,1764723600,13680,1,0,FAR,0,DEN,
2249ATL2025-12-02_UA_4770,UA_2249_2025-12-02_ATL_DEN_0_0,2249ATL2025-12-02,4770DEN2025-12-02,1764709920,1764715500,5580,4,0,GJT,0,DEN,
2276MSY2025-12-02_UA_989,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,989IAD2025-12-02,1764708900,1764713700,4800,1,45,FRA,2700,IAD,
2276MSY2025-12-02_UA_4364,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,4364IAD2025-12-02,1764708900,1764714900,6000,1,40,CAE,2400,IAD,
2276MSY2025-12-02_OS_42,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,42IAD2025-12-02,1764708900,1764716400,7500,1,45,VIE,2700,IAD,
2276MSY2025-12-02_UA_1322,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,1322IAD2025-12-02,1764708900,1764714900,6000,1,45,RDU,2700,IAD,
2276MSY2025-12-02_UA_3981,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,3981IAD2025-12-02,1764708900,1764714120,5220,1,40,SAV,2400,IAD,
2276MSY2025-12-02_UA_915,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,915IAD2025-12-02,1764708900,1764714000,5100,1,45,CDG,2700,IAD,
2276MSY2025-12-02_UA_4053,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,4053IAD2025-12-02,1764708900,1764713400,4500,1,40,PVD,2400,IAD,
2276MSY2025-12-02_UA_260,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,260IAD2025-12-02,1764708900,1764718200,9300,3,45,MAD,2700,IAD,
2276MSY2025-12-02_UA_2268,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,2268IAD2025-12-02,1764708900,1764714300,5400,2,45,BDL,2700,IAD,
2276MSY2025-12-02_UA_3453,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,3453IAD2025-12-02,1764708900,1764713700,4800,1,40,YYZ,2400,IAD,
2276MSY2025-12-02_UA_52,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,52IAD2025-12-02,1764708900,1764714300,5400,8,45,ZRH,2700,IAD,
2276MSY2025-12-02_UA_946,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,946IAD2025-12-02,1764708900,1764717000,8100,4,45,AMS,2700,IAD,
2276MSY2025-12-02_UA_4945,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,4945IAD2025-12-02,1764708900,1764714300,5400,1,40,ITH,2400,IAD,
2276MSY2025-12-02_UA_884,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,884IAD2025-12-02,1764708900,1764715200,6300,9,45,FCO,2700,IAD,
2276MSY2025-12-02_UA_4471,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,4471IAD2025-12-02,1764708900,1764714300,5400,2,40,RIC,2400,IAD,
2276MSY2025-12-02_UA_612,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,612IAD2025-12-02,1764708900,1764717900,9000,1,45,LOS,2700,IAD,
2276MSY2025-12-02_UA_2241,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,2241IAD2025-12-02,1764708900,1764714900,6000,2,45,CLE,2700,IAD,UA_2241_2025-12-02_IAD_CLE_0_0
2276MSY2025-12-02_LH_419,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,419IAD2025-12-02,1764708900,1764716400,7500,1,45,FRA,2700,IAD,
2276MSY2025-12-02_UA_108,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,108IAD2025-12-02,1764708900,1764715200,6300,7,45,MUC,2700,IAD,
2276MSY2025-12-02_UA_2025,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,2025IAD2025-12-02,1764708900,1764714720,5820,2,45,SJU,2700,IAD,
2276MSY2025-12-02_UA_992,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,992IAD2025-12-02,1764708900,1764716700,7800,3,45,BCN,2700,IAD,
2276MSY2025-12-02_UA_688,UA_2276_2025-12-02_MSY_IAD_0_0,2276MSY2025-12-02,688IAD2025-12-02,1764708900,1764713400,4500,1,45,BOS,2700,IAD,
1589GJT2025-12-03_UA_5017,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5017DEN2025-12-03,1764798660,1764804300,5640,1,0,BFF,0,DEN,
1589GJT2025-12-03_UA_1195,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1195DEN2025-12-03,1764798660,1764802200,3540,2,0,LAX,0,DEN,
1589GJT2025-12-03_UA_1305,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1305DEN2025-12-04,1764798660,1764809100,10440,1,0,ATL,0,DEN,
1589GJT2025-12-03_UA_5750,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5750DEN2025-12-04,1764798660,1764807900,9240,2,0,HOB,0,DEN,
1589GJT2025-12-03_UA_494,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,494DEN2025-12-04,1764798660,1764809700,11040,1,0,LAS,0,DEN,
1589GJT2025-12-03_UA_2613,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2613DEN2025-12-04,1764798660,1764808320,9660,1,0,EWR,0,DEN,
1589GJT2025-12-03_UA_350,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,350DEN2025-12-03,1764798660,1764802200,3540,1,0,PHX,0,DEN,
1589GJT2025-12-03_UA_1337,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1337DEN2025-12-03,1764798660,1764803700,5040,1,0,PDX,0,DEN,
1589GJT2025-12-03_UA_618,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,618DEN2025-12-03,1764798660,1764804000,5340,1,0,SEA,0,DEN,UA_618_2025-12-03_DEN_SEA_0_0
1589GJT2025-12-03_UA_1961,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1961DEN2025-12-04,1764798660,1764808200,9540,3,0,OMA,0,DEN,
1589GJT2025-12-03_UA_717,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,717DEN2025-12-04,1764798660,1764810300,11640,1,0,MKE,0,DEN,
1589GJT2025-12-03_UA_1411,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1411DEN2025-12-04,1764798660,1764808500,9840,1,0,ORD,0,DEN,
1589GJT2025-12-03_UA_1281,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1281DEN2025-12-03,1764798660,1764803100,4440,2,0,SAN,0,DEN,
1589GJT2025-12-03_UA_1912,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1912DEN2025-12-03,1764798660,1764803100,4440,2,0,IAD,0,DEN,
1589GJT2025-12-03_UA_1715,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1715DEN2025-12-03,1764798660,1764802980,4320,1,0,EWR,0,DEN,
1589GJT2025-12-03_UA_4774,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,4774DEN2025-12-04,1764798660,1764808200,9540,2,0,TYS,0,DEN,
1589GJT2025-12-03_UA_551,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,551DEN2025-12-04,1764798660,1764807900,9240,1,0,PIT,0,DEN,
1589GJT2025-12-03_UA_5469,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5469DEN2025-12-03,1764798660,1764801780,3120,2,0,PSP,0,DEN,
1589GJT2025-12-03_UA_1496,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1496DEN2025-12-03,1764798660,1764802680,4020,1,0,LAS,0,DEN,
1589GJT2025-12-03_KG_4155,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,4155DEN2025-12-04,1764798660,1764810900,12240,1,40,MCK,2400,DEN,
1589GJT2025-12-03_UA_5580,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5580DEN2025-12-04,1764798660,1764808440,9780,1,0,RAP,0,DEN,
1589GJT2025-12-03_UA_1380,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1380DEN2025-12-03,1764798660,1764803340,4680,3,0,SJC,0,DEN,
1589GJT2025-12-03_UA_4760,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,4760DEN2025-12-04,1764798660,1764808260,9600,2,0,ATW,0,DEN,
1589GJT2025-12-03_UA_4676,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,4676DEN2025-12-04,1764798660,1764808200,9540,3,0,LIT,0,DEN,
1589GJT2025-12-03_UA_2375,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2375DEN2025-12-03,1764798660,1764802500,3840,1,0,AUS,0,DEN,
1589GJT2025-12-03_UA_2671,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2671DEN2025-12-04,1764798660,1764808140,9480,2,0,RDU,0,DEN,
1589GJT2025-12-03_UA_5886,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5886DEN2025-12-04,1764798660,1764808500,9840,2,0,SGF,0,DEN,
1589GJT2025-12-03_UA_5308,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5308DEN2025-12-04,1764798660,1764807900,9240,1,0,COS,0,DEN,
1589GJT2025-12-03_UA_5498,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5498DEN2025-12-03,1764798660,1764801300,2640,1,0,BIL,0,DEN,
1589GJT2025-12-03_UA_2168,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2168DEN2025-12-03,1764798660,1764801900,3240,2,0,LGA,0,DEN,
1589GJT2025-12-03_UA_259,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,259DEN2025-12-04,1764798660,1764810240,11580,4,0,MCO,0,DEN,
1589GJT2025-12-03_UA_1086,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,1086DEN2025-12-03,1764798660,1764802380,3720,1,0,YVR,0,DEN,
1589GJT2025-12-03_UA_680,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,680DEN2025-12-04,1764798660,1764808620,9960,7,0,ORF,0,DEN,
1589GJT2025-12-03_UA_314,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,314DEN2025-12-04,1764798660,1764807900,9240,1,0,TPA,0,DEN,
1589GJT2025-12-03_UA_2061,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2061DEN2025-12-03,1764798660,1764801600,2940,1,0,DFW,0,DEN,
1589GJT2025-12-03_UA_507,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,507DEN2025-12-03,1764798660,1764803400,4740,1,0,RSW,0,DEN,
1589GJT2025-12-03_UA_2076,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2076DEN2025-12-04,1764798660,1764809880,11220,1,0,MSP,0,DEN,
1589GJT2025-12-03_UA_616,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,616DEN2025-12-04,1764798660,1764808980,10320,2,0,CLT,0,DEN,
1589GJT2025-12-03_UA_423,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,423DEN2025-12-04,1764798660,1764809880,11220,5,0,GRR,0,DEN,
1589GJT2025-12-03_UA_489,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,489DEN2025-12-03,1764798660,1764801720,3060,3,0,IAH,0,DEN,
1589GJT2025-12-03_UA_5265,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,5265DEN2025-12-03,1764798660,1764802200,3540,1,0,RAP,0,DEN,
1589GJT2025-12-03_UA_726,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,726DEN2025-12-04,1764798660,1764807900,9240,2,0,IAH,0,DEN,
1589GJT2025-12-03_UA_2254,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2254DEN2025-12-04,1764798660,1764809400,10740,1,0,BDL,0,DEN,
1589GJT2025-12-03_UA_2633,UA_1589_2025-12-03_GJT_DEN_0_0,1589GJT2025-12-03,2633DEN2025-12-03,1764798660,1764802740,4080,1,0,SFO,0,DEN,
762HDN2025-12-04_UA_2061,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2061DEN2025-12-04,1764885300,1764888000,2700,5,0,DFW,0,DEN,
762HDN2025-12-04_UA_350,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,350DEN2025-12-04,1764885300,1764888600,3300,2,0,PHX,0,DEN,
762HDN2025-12-04_UA_717,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,717DEN2025-12-05,1764885300,1764896700,11400,4,0,MKE,0,DEN,
762HDN2025-12-04_UA_1356,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1356DEN2025-12-05,1764885300,1764896100,10800,2,0,JAX,0,DEN,
762HDN2025-12-04_UA_760,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,760DEN2025-12-05,1764885300,1764904800,19500,1,0,MUC,0,DEN,
762HDN2025-12-04_UA_1281,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1281DEN2025-12-04,1764885300,1764889500,4200,3,0,SAN,0,DEN,
762HDN2025-12-04_UA_2350,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2350DEN2025-12-05,1764885300,1764896100,10800,2,0,SYR,0,DEN,
762HDN2025-12-04_UA_1604,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1604DEN2025-12-04,1764885300,1764889800,4500,1,0,RNO,0,DEN,
762HDN2025-12-04_UA_1305,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1305DEN2025-12-05,1764885300,1764895500,10200,2,0,ATL,0,DEN,
762HDN2025-12-04_UA_2168,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2168DEN2025-12-04,1764885300,1764888300,3000,7,0,LGA,0,DEN,
762HDN2025-12-04_UA_5651,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,5651DEN2025-12-04,1764885300,1764888600,3300,2,0,TUS,0,DEN,
762HDN2025-12-04_UA_709,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,709DEN2025-12-05,1764885300,1764895200,9900,1,0,BWI,0,DEN,
762HDN2025-12-04_UA_1660,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1660DEN2025-12-04,1764885300,1764889800,4500,2,0,ORD,0,DEN,
762HDN2025-12-04_UA_1195,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1195DEN2025-12-04,1764885300,1764888600,3300,4,0,LAX,0,DEN,
762HDN2025-12-04_UA_2076,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2076DEN2025-12-05,1764885300,1764896280,10980,1,0,MSP,0,DEN,
762HDN2025-12-04_UA_5879,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,5879DEN2025-12-05,1764885300,1764894420,9120,1,0,SHV,0,DEN,
762HDN2025-12-04_UA_489,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,489DEN2025-12-04,1764885300,1764888120,2820,5,0,IAH,0,DEN,
762HDN2025-12-04_UA_2254,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2254DEN2025-12-05,1764885300,1764895800,10500,1,0,BDL,0,DEN,
762HDN2025-12-04_UA_1496,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1496DEN2025-12-04,1764885300,1764889080,3780,2,0,LAS,0,DEN,
762HDN2025-12-04_UA_1942,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1942DEN2025-12-05,1764885300,1764895080,9780,3,0,AUS,0,DEN,
762HDN2025-12-04_UA_2633,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2633DEN2025-12-04,1764885300,1764889140,3840,1,0,SFO,0,DEN,
762HDN2025-12-04_UA_1337,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1337DEN2025-12-04,1764885300,1764890100,4800,3,0,PDX,0,DEN,
762HDN2025-12-04_UA_5377,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,5377DEN2025-12-05,1764885300,1764901500,16200,1,0,GUC,0,DEN,
762HDN2025-12-04_UA_1485,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1485DEN2025-12-05,1764885300,1764895200,9900,1,0,OKC,0,DEN,
762HDN2025-12-04_LH_481,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,481DEN2025-12-04,1764885300,1764890400,5100,1,0,MUC,0,DEN,
762HDN2025-12-04_UA_5815,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,5815DEN2025-12-05,1764885300,1764894660,9360,3,0,BHM,0,DEN,
762HDN2025-12-04_UA_1110,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1110DEN2025-12-05,1764885300,1764895200,9900,3,0,SAT,0,DEN,
762HDN2025-12-04_UA_2375,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,2375DEN2025-12-04,1764885300,1764888900,3600,3,0,AUS,0,DEN,
762HDN2025-12-04_UA_726,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,726DEN2025-12-05,1764885300,1764894300,9000,1,0,IAH,0,DEN,
762HDN2025-12-04_UA_314,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,314DEN2025-12-05,1764885300,1764894300,9000,2,0,TPA,0,DEN,
762HDN2025-12-04_UA_1374,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1374DEN2025-12-05,1764885300,1764895080,9780,1,0,FLL,0,DEN,
762HDN2025-12-04_UA_1062,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,1062DEN2025-12-05,1764885300,1764895500,10200,1,0,DAY,0,DEN,
762HDN2025-12-04_UA_507,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,507DEN2025-12-04,1764885300,1764889800,4500,1,0,RSW,0,DEN,
762HDN2025-12-04_UA_5978,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,5978DEN2025-12-04,1764885300,1764888000,2700,2,0,FAT,0,DEN,
762HDN2025-12-04_UA_27,UA_762_2025-12-04_HDN_DEN_0_0,762HDN2025-12-04,27DEN2025-12-05,1764885300,1764894900,9600,2,0,LHR,0,DEN,
381AUS2025-12-02_UA_5573,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,5573ORD2025-12-02,1764715800,1764719400,3600,1,40,CID,2400,ORD,
381AUS2025-12-02_UA_953,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,953ORD2025-12-03,1764715800,1764720000,4200,2,0,MUC,0,ORD,
381AUS2025-12-02_LX_9,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,9ORD2025-12-03,1764715800,1764723000,7200,2,40,ZRH,2400,ORD,
381AUS2025-12-02_UA_2652,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,2652ORD2025-12-03,1764715800,1764720900,5100,1,40,CLE,2400,ORD,
381AUS2025-12-02_UA_1531,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,1531ORD2025-12-03,1764715800,1764720420,4620,2,40,GRR,2400,ORD,
381AUS2025-12-02_UA_1049,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,1049ORD2025-12-03,1764715800,1764720600,4800,1,40,MSN,2400,ORD,
381AUS2025-12-02_UA_3542,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,3542ORD2025-12-02,1764715800,1764719700,3900,1,0,YUL,0,ORD,
381AUS2025-12-02_EK_236,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,236ORD2025-12-03,1764715800,1764726300,10500,2,40,DXB,2400,ORD,
381AUS2025-12-02_UA_274,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,274ORD2025-12-03,1764715800,1764720420,4620,2,40,RIC,2400,ORD,
381AUS2025-12-02_UA_5474,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,5474ORD2025-12-02,1764715800,1764719400,3600,2,40,MBS,2400,ORD,
381AUS2025-12-02_UA_1400,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,1400ORD2025-12-03,1764715800,1764720600,4800,2,40,MSP,2400,ORD,
381AUS2025-12-02_UA_516,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,516ORD2025-12-03,1764715800,1764726300,10500,1,40,TVC,2400,ORD,
381AUS2025-12-02_UA_1492,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,1492ORD2025-12-02,1764715800,1764719400,3600,3,40,CMH,2400,ORD,
381AUS2025-12-02_UA_583,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,583ORD2025-12-03,1764715800,1764721680,5880,2,0,YYZ,0,ORD,
381AUS2025-12-02_UA_980,UA_381_2025-12-02_AUS_ORD_0_0,381AUS2025-12-02,980ORD2025-12-03,1764715800,1764722100,6300,4,0,DUB,0,ORD,
